SiteID,Latitude,Longitude,L2,DCFC
122561,29.30934,-94.78911,1,0
122562,30.32877,-97.96441,1,0
122563,33.59190,-101.86726,1,0
122564,27.81667,-97.07641,1,0
122565,30.53647,-97.69382,1,0
122566,26.08264,-97.16120,1,0
122567,37.90219,-111.42449,1,0
122568,40.50947,-111.38416,1,0
122569,41.72076,-111.83393,1,0
122570,41.72076,-111.83393,1,0
122571,40.76426,-111.89345,1,0
122572,40.76426,-111.89345,1,0
122573,43.62425,-72.80087,1,0
122574,43.62425,-72.80087,1,0
122575,43.62425,-72.80087,1,0
122576,43.16554,-73.07045,1,0
122577,42.98330,-72.65562,1,0
122578,37.65967,-77.63626,1,0
122579,38.91958,-77.22578,1,0
122580,46.31017,-117.99763,1,0
122581,47.60993,-122.33376,1,0
122582,47.45731,-122.25113,1,0
122583,47.76984,-122.14802,1,0
122584,39.08289,-78.96301,1,0
122585,38.90393,-77.06130,1,0
122586,38.90393,-77.06130,1,0
122587,42.72019,-73.79835,1,0
122589,29.57707,-97.98991,0,1
122590,40.03469,-75.57963,1,0
122591,33.66809,-117.76152,1,0
122592,40.65877,-74.00503,1,0
122594,37.31369,-121.93209,1,0
122597,38.56753,-121.50494,0,1
122598,38.47234,-77.41656,0,1
122599,35.52334,-98.68943,0,1
122600,31.75124,-106.34150,0,1
122608,33.67749,-117.84757,1,0
122609,33.75787,-118.14320,1,0
122610,33.75849,-118.14335,1,0
122611,33.65767,-84.42172,1,0
122612,33.65776,-84.42083,1,0
122613,33.64698,-117.85504,1,0
122614,39.17309,-119.75853,1,0
122615,30.36858,-97.68433,1,0
122616,39.51297,-119.75717,1,0
122617,43.03560,-89.45554,0,1
122618,30.36516,-97.68544,1,0
122619,40.73160,-74.05995,1,0
122620,40.69641,-74.18366,1,0
122623,40.77297,-73.87561,1,0
122624,40.77301,-73.87532,1,0
122626,39.43795,-87.33582,0,1
122630,34.19870,-118.60545,1,0
122631,33.64612,-84.39335,1,0
122632,41.11513,-74.15375,1,0
122633,40.71875,-74.03984,1,0
122634,36.24535,-115.11904,1,0
122635,42.43236,-71.02341,0,1
122636,33.48108,-81.97170,1,0
122637,29.59536,-98.59104,1,0
122638,29.59653,-98.59206,1,0
122640,33.72517,-117.95339,1,0
122641,33.70855,-117.95122,1,0
122643,33.70237,-117.96371,1,0
122644,33.72670,-117.95328,1,0
122645,28.65289,-81.20246,1,0
122646,27.77226,-82.64087,1,0
122647,27.76370,-82.66251,1,0
122648,27.77757,-82.62850,1,0
122649,41.48961,-83.37038,0,1
122650,38.84936,-97.59375,0,1
122651,35.61839,-106.03192,0,1
122652,32.45294,-100.39383,0,1
122654,30.13304,-95.44554,0,1
122655,37.58001,-122.35064,1,0
122657,38.57933,-109.55265,1,0
122658,38.57786,-109.55251,0,1
122660,34.64282,-120.47155,1,0
122662,36.09911,-80.24267,1,0
122664,36.08233,-80.24066,1,0
122667,45.47981,-122.85837,1,0
122669,41.88932,-87.79992,1,0
122670,40.06214,-76.42708,1,0
122671,44.51320,-87.96210,1,0
122672,33.10629,-96.80010,1,0
122673,40.13185,-87.59115,1,0
122677,28.59648,-81.35242,1,0
122683,40.14044,-82.92163,1,0
122684,37.39784,-122.14558,1,0
122685,39.66870,-104.77702,1,0
122686,40.17008,-104.98575,1,0
122698,42.15297,-77.05414,1,0
122699,42.09775,-75.91192,1,0
122700,40.62192,-75.38292,1,0
122701,33.54584,-117.78141,1,0
122702,33.67732,-117.85837,1,0
122703,35.16295,-90.17286,1,0
122704,30.49160,-81.68273,1,0
122705,38.53426,-105.98733,1,0
122706,38.53784,-105.99224,1,0
122707,38.52465,-106.00874,1,0
122708,41.57118,-75.25523,1,0
122709,30.49073,-81.68090,1,0
122711,21.96841,-159.38637,1,0
122712,30.49022,-81.67461,1,0
122713,33.63884,-117.85093,1,0
122715,42.92068,-71.46061,1,0
122717,33.63842,-117.85067,1,0
122718,38.57576,-121.48704,1,0
122719,34.66506,-79.00666,0,1
122720,33.89572,-118.00825,1,1
122721,27.31399,-80.40313,0,1
122724,39.06762,-108.56863,1,0
122728,25.75880,-80.19244,1,0
122729,37.02417,-121.56286,1,0
122730,34.19041,-118.60477,1,0
122731,43.03981,-87.90883,1,0
122732,29.53917,-98.38181,0,1
122733,44.97917,-93.22895,1,0
122734,32.93541,-96.98392,1,0
122735,44.04663,-123.07193,1,0
122736,36.23790,-115.06108,1,0
122737,33.76997,-84.36379,1,0
122738,33.77039,-84.36384,1,0
122739,38.45678,-122.72710,1,0
122740,38.45759,-122.73424,1,0
122741,33.65036,-117.75102,1,0
122742,38.57299,-121.49939,1,0
122743,47.89350,-122.25600,1,1
122744,37.46225,-121.14128,0,1
122746,44.78915,-68.77890,1,0
122747,46.84786,-96.90821,1,0
122748,47.79937,-103.29053,1,0
122749,34.93335,-88.52135,1,0
122750,39.34397,-76.56783,1,0
122751,39.29048,-76.61638,1,0
122755,35.93337,-83.91518,1,0
122757,34.06177,-118.35017,1,0
122759,45.52168,-123.05474,1,0
122762,41.79335,-71.36859,1,0
122763,41.79303,-71.37146,1,0
122765,47.61150,-122.20126,1,0
122766,41.20851,-73.88750,1,0
122768,33.46479,-112.35958,1,0
122769,40.94336,-74.12825,1,0
122770,34.08556,-118.32701,1,0
122771,34.08549,-118.32744,1,0
122772,37.50631,-77.59137,0,1
122773,47.63510,-122.32677,1,0
122774,47.63512,-122.32587,1,0
122778,34.07511,-81.15225,0,1
122780,33.65284,-117.74027,1,0
122781,47.61532,-122.20195,1,0
122782,34.05008,-118.26138,1,0
122783,39.88966,-75.09052,0,1
122785,41.74150,-74.08816,1,0
122786,41.74148,-74.08813,1,0
122787,41.74158,-74.08832,1,0
122790,41.74198,-74.08081,1,0
122791,41.73857,-74.07966,1,0
122792,41.73896,-74.08013,1,0
122793,39.94268,-75.11023,1,0
122794,34.04796,-118.25650,1,0
122796,40.57589,-111.89211,1,0
122800,41.35357,-72.87057,0,1
122801,41.09415,-74.01297,0,1
122802,42.11380,-72.08499,0,1
122804,40.98959,-73.67186,0,1
122805,39.36840,-76.45226,0,1
122806,39.06109,-76.96003,0,1
122807,39.97213,-74.87104,0,1
122809,44.01925,-90.50856,0,1
122816,47.62027,-122.33625,1,0
122817,47.60366,-122.32015,1,0
122818,42.34688,-71.54737,1,0
122819,41.81886,-71.40769,1,0
122820,42.79146,-86.10281,1,0
122821,40.05180,-82.91631,1,1
122822,28.31776,-80.61001,1,0
122824,42.91812,-76.54495,1,0
122825,40.06459,-75.24206,1,0
122826,37.76732,-120.84887,1,1
122827,28.35430,-81.55906,1,0
122828,38.98729,-104.80157,1,0
122829,41.47223,-72.68093,1,0
122830,40.01706,-105.28180,1,0
122833,47.58806,-117.56153,1,0
122834,27.77054,-82.63476,1,0
122835,27.77251,-82.63477,1,0
122836,47.67270,-117.10006,1,0
122837,36.63576,-82.12762,0,1
122869,45.51917,-122.67576,1,0
122871,21.97086,-159.37983,1,0
122872,29.69875,-95.30321,1,1
122874,42.08265,-88.07398,1,0
122875,32.21966,-80.73361,1,0
122878,33.74549,-116.41919,1,0
122879,38.64510,-121.18960,1,0
122880,38.57614,-121.48573,0,1
122881,36.80689,-114.10714,0,1
122882,37.80586,-122.42293,1,0
122883,45.36525,-122.83439,1,1
122884,43.11022,-89.31153,0,1
122895,37.90129,-122.06023,1,0
122897,41.09741,-73.80759,1,0
122898,34.03357,-118.23032,1,0
122899,33.80566,-117.90381,1,0
122900,40.08070,-75.37820,1,0
122903,33.92150,-118.32657,1,0
122904,32.08388,-81.08520,1,0
122913,39.57501,-106.09899,1,0
122914,37.46691,-121.14217,0,1
122921,24.71032,-81.10339,1,0
122943,48.82196,-100.45756,1,0
122946,39.39524,-107.21243,1,0
122947,37.97368,-122.52266,1,0
122948,39.89977,-85.38511,1,0
122950,39.57504,-106.09900,1,0
122953,34.12320,-118.22403,1,0
122957,47.61560,-122.20560,1,0
122958,42.37245,-71.08826,1,0
122959,42.43061,-71.12440,1,0
122961,40.77440,-73.24608,1,0
122962,37.26566,-107.01212,1,0
122963,48.10215,-123.34160,1,0
122964,42.95786,-76.54109,1,0
122966,40.29896,-83.06649,1,0
122967,39.10173,-94.59273,1,0
122968,39.10754,-94.52512,1,0
122969,39.08782,-94.58874,1,0
122970,38.88983,-94.53125,1,0
122971,39.74907,-94.81463,1,0
122972,39.00427,-94.48571,1,0
122973,39.30696,-94.68233,1,0
122974,38.98396,-94.46134,1,0
122975,39.01019,-94.27231,1,0
122976,39.03778,-94.53928,1,0
122977,39.13000,-94.51138,1,0
122978,39.02206,-94.24928,1,0
122979,38.91114,-94.69095,1,0
122980,38.88278,-94.75655,1,0
122981,38.88255,-94.65051,0,1
122982,39.96194,-105.51085,1,0
122985,32.93526,-80.03710,0,1
122989,44.09791,-123.09697,1,0
122993,47.61599,-122.20553,1,0
122994,47.62847,-122.20574,1,0
122995,35.17519,-82.18914,1,0
122996,34.04850,-118.33645,1,1
122997,40.79856,-81.94138,1,0
122998,40.71527,-112.05309,1,0
122999,41.93284,-74.02068,1,0
123000,41.93298,-74.01713,1,0
123001,33.98790,-118.38540,1,0
123002,41.91690,-74.01958,1,0
123004,48.44174,-122.34476,0,1
123007,47.46556,-123.85074,1,0
123009,35.25210,-112.19150,1,1
123015,38.57487,-121.48580,1,0
123016,26.12569,-80.14181,1,0
123017,33.97200,-118.42936,1,0
123018,41.93615,-73.99781,1,0
123019,39.77090,-104.97950,1,0
123021,44.94307,-93.10021,1,0
123022,28.45409,-81.29169,1,0
123023,30.25702,-81.52732,1,0
123024,32.83736,-117.12732,1,0
123025,33.77442,-84.40041,1,0
123029,39.08216,-78.21719,0,1
123030,42.36130,-71.06190,1,0
123031,42.64845,-71.31118,1,0
123032,39.34791,-94.75949,1,0
123033,32.68299,-97.02938,1,0
123036,40.54438,-74.33442,0,1
123039,33.80637,-117.87658,1,0
123040,40.75969,-73.98328,1,0
123042,37.78633,-122.39824,1,0
123043,32.62125,-116.97555,1,0
123044,27.76835,-82.64981,1,0
123045,35.68656,-105.93703,1,0
123048,42.48681,-76.47060,1,0
123050,47.49729,-122.19930,1,1
123051,41.78151,-87.86105,1,1
123052,35.12527,-107.82477,0,1
123053,31.96344,-83.76263,0,1
123054,30.14310,-94.01291,0,1
123055,27.96613,-82.53723,1,0
123056,41.28461,-74.00064,1,0
123057,42.02011,-73.90730,1,0
123058,40.72736,-73.99753,1,0
123060,41.09093,-73.91985,1,0
123061,44.86339,-75.20288,1,0
123062,41.81420,-74.18932,1,0
123064,41.68600,-73.89745,1,0
123065,43.16507,-77.65835,1,0
123066,43.12439,-77.63470,1,0
123067,40.96535,-73.68973,1,0
123068,43.19291,-77.58702,1,0
123069,40.70448,-73.79272,1,0
123070,41.18442,-73.79618,1,0
123071,44.22753,-74.46448,1,0
123072,44.44253,-73.67460,1,0
123074,42.35399,-76.48200,1,0
123075,40.69953,-73.97432,1,0
123076,41.85371,-74.10637,1,0
123077,43.07734,-73.78244,1,0
123078,40.77629,-73.09596,1,0
123079,41.15542,-73.77464,1,0
123081,41.99486,-73.98649,1,0
123083,44.18584,-73.43550,1,0
123084,41.70353,-73.92946,1,0
123085,41.50703,-73.97414,1,0
123086,43.15998,-77.61666,1,0
123087,40.84895,-73.92976,1,0
123088,40.67807,-73.89973,1,0
123089,41.04650,-73.95591,1,0
123090,42.81781,-73.66653,1,0
123091,44.84849,-74.32768,1,0
123092,40.59679,-73.49605,1,0
123093,43.16539,-77.58965,1,0
123094,40.88177,-73.07582,1,0
123095,42.12178,-79.24091,1,0
123096,41.97982,-73.65606,1,0
123097,44.32424,-74.13195,1,0
123098,41.31305,-73.98989,1,0
123099,40.80492,-72.80767,1,0
123100,42.85645,-77.00010,1,0
123102,40.88296,-73.88073,1,0
123103,43.23550,-77.62451,1,0
123104,43.04738,-76.15815,1,0
123105,40.85066,-73.93064,1,0
123106,42.66232,-73.76687,1,0
123107,43.62101,-75.37287,1,0
123108,41.99725,-74.26375,1,0
123109,44.50544,-75.27385,1,0
123110,42.14744,-74.61492,1,0
123111,40.81007,-73.26714,1,0
123112,40.74531,-73.94269,1,0
123113,42.64800,-73.75229,1,0
123114,44.22032,-74.43992,1,0
123115,40.71743,-73.92024,1,0
123116,41.73952,-73.96036,1,0
123117,41.71085,-73.92840,1,0
123118,41.05112,-73.77181,1,0
123119,41.56351,-73.60102,1,0
123120,43.06153,-73.82970,1,0
123121,41.34609,-73.75673,1,0
123122,42.02207,-73.91100,1,0
123123,40.62334,-73.27763,1,0
123124,40.73413,-73.34455,1,0
123126,40.93390,-73.00965,1,0
123127,40.73587,-73.81582,1,0
123128,40.70623,-73.88649,1,0
123129,43.06565,-76.47226,1,0
123130,42.90552,-77.61061,1,0
123131,42.75524,-73.81248,1,0
123132,42.91094,-77.74632,1,0
123133,43.05824,-75.97143,1,0
123134,40.71438,-73.82610,1,0
123135,42.45826,-76.52009,1,0
123136,42.65419,-74.01781,1,0
123137,42.46947,-76.47887,1,0
123138,42.05892,-73.91149,1,0
123139,43.17441,-77.65381,1,0
123140,41.84260,-73.93095,1,0
123141,43.04633,-73.80687,1,0
123142,40.74136,-73.45593,1,0
123143,41.15902,-73.77345,1,0
123144,44.22499,-74.46569,1,0
123145,40.73079,-73.59129,1,0
123146,42.55538,-77.58913,1,0
123147,39.10874,-84.51337,1,0
123149,44.10372,-121.29754,1,0
123150,45.41714,-122.73178,1,0
123151,40.59966,-75.36645,1,0
123152,35.80185,-83.56394,1,0
123153,32.73710,-97.33917,1,0
123155,39.02086,-77.45129,1,0
123157,47.77180,-122.18099,1,0
123160,34.07004,-117.92646,1,0
123161,34.03649,-118.04504,1,0
123162,33.67200,-117.88554,1,0
123163,33.75234,-116.35972,1,0
123164,34.03457,-118.43791,1,0
123165,39.93786,-120.90556,1,0
123166,36.68093,-119.55264,1,0
123167,34.00533,-118.11693,1,0
123169,34.14442,-118.41023,1,0
123170,33.81558,-117.89849,1,0
123171,34.93512,-120.45554,1,0
123173,33.77373,-118.04240,1,0
123174,33.65167,-117.73478,1,0
123178,37.47787,-122.22244,1,0
123179,34.09585,-117.44556,1,0
123180,34.09459,-117.43865,1,0
123181,34.66784,-117.83380,1,0
123182,37.81164,-121.27245,1,0
123183,33.72460,-117.84978,1,0
123184,33.80566,-117.90381,1,0
123185,37.95031,-121.26541,1,0
123186,33.66863,-117.83018,1,0
123187,34.40501,-119.47738,1,0
123188,33.60617,-114.56941,1,1
123190,39.50987,-121.54716,1,0
123191,37.30704,-120.48121,1,0
123192,41.13575,-73.79150,1,0
123193,33.58298,-117.84162,1,0
123194,33.89460,-118.36915,1,0
123195,38.70445,-120.96441,1,0
123196,34.00071,-118.15619,1,0
123198,34.01767,-118.45637,1,0
123199,33.14443,-117.25064,1,0
123201,38.37340,-121.94829,1,0
123202,34.04313,-118.69566,1,0
123203,34.04313,-118.69566,1,0
123204,34.04313,-118.69566,1,0
123205,34.06433,-118.03235,1,0
123207,37.40716,-122.14932,1,0
123208,34.02892,-118.37345,1,0
123210,33.48490,-117.66901,1,0
123211,37.78206,-121.96677,1,0
123212,33.93123,-118.33213,1,0
123213,34.07176,-118.03114,1,0
123215,34.59083,-118.11954,1,0
123216,33.98736,-118.44538,1,0
123217,36.79667,-119.91536,1,0
123218,41.04680,-121.40185,1,0
123220,34.00267,-117.47503,1,0
123221,33.97118,-117.38150,1,0
123223,34.16427,-118.49225,1,0
123225,36.51153,-121.44310,1,0
123226,37.76574,-121.96308,1,0
123227,34.42779,-119.87479,0,1
123228,39.15690,-123.21700,1,0
123229,39.43557,-121.54634,1,0
123230,33.78228,-116.35737,1,1
123231,33.76444,-116.37168,1,0
123232,34.20677,-118.34240,1,0
123234,33.90443,-118.37878,1,0
123235,33.80256,-117.98999,1,0
123236,34.02823,-118.12120,1,0
123237,35.14546,-119.46516,1,0
123238,34.06171,-118.07048,1,0
123241,32.89936,-117.18788,1,0
123242,40.14641,-105.11460,1,0
123243,38.90368,-77.04195,1,0
123244,38.90411,-77.04524,1,0
123245,28.58984,-81.77890,1,0
123246,35.83702,-78.64005,1,0
123247,35.70267,-81.22021,1,0
123248,40.56088,-74.29515,1,0
123249,40.78240,-74.31462,1,0
123250,40.80409,-73.99287,1,0
123251,40.33370,-74.58710,1,0
123252,40.73630,-74.18093,1,0
123253,40.85740,-74.41281,1,0
123257,39.52645,-119.81217,1,0
123258,40.62869,-73.23295,1,0
123259,42.87994,-78.87622,1,0
123260,42.64994,-77.98473,1,0
123261,43.14141,-77.57493,1,0
123262,41.08668,-73.80606,1,0
123263,40.68615,-73.62498,1,0
123264,40.60114,-73.50252,1,0
123265,41.05344,-73.77240,1,0
123266,41.83462,-72.70865,1,0
123267,35.83799,-78.63822,1,0
123268,37.25171,-121.79947,1,0
123269,37.64052,-122.08188,1,0
123270,41.03272,-73.76524,1,0
123271,38.96340,-77.35274,1,0
123272,40.77657,-73.92836,1,0
123274,41.64177,-72.67613,1,0
123301,42.68893,-73.82872,1,0
123302,42.68205,-73.82837,1,0
123303,42.68368,-73.82190,1,0
123363,40.41573,-105.01939,1,0
123366,34.17075,-118.64266,1,0
123367,34.20513,-118.61526,1,0
123389,41.85133,-74.13096,1,0
123390,39.73236,-105.00399,1,0
123391,43.67850,-73.99154,1,0
123392,41.73673,-74.08431,1,0
123393,42.42346,-78.15812,1,0
123394,40.15192,-105.10881,0,1
123396,42.08618,-73.95167,1,0
123397,28.43729,-81.42759,1,0
123398,41.91686,-87.67045,1,0
123399,34.42455,-119.70415,1,0
123401,37.54592,-77.43057,1,0
123405,44.99211,-93.26348,1,0
123407,38.60959,-122.87147,1,0
123408,42.28512,-71.78814,1,0
123409,42.27249,-71.79058,1,0
123410,33.78588,-84.38597,1,0
123411,39.32871,-84.51335,0,1
123412,42.64303,-71.30549,1,0
123413,41.09543,-73.77779,1,0
123414,42.64626,-71.31333,1,0
123415,42.64456,-71.30520,1,0
123416,42.65446,-73.77346,1,0
123417,42.65376,-73.77422,1,0
123418,40.69272,-84.15030,1,1
123419,39.94402,-82.00526,1,0
123420,38.57806,-122.57823,1,0
123421,32.92116,-117.11728,1,0
123427,34.28265,-119.30454,1,0
123428,40.42125,-80.06125,1,0
123431,32.54681,-97.31495,0,1
123432,33.65338,-84.45041,1,0
123433,46.88282,-102.74925,1,0
123434,33.65349,-84.45046,1,0
123435,42.41773,-71.10556,1,0
123436,40.01491,-82.92303,1,0
123437,39.06603,-108.56860,1,0
123439,40.68416,-111.46682,1,0
123440,33.91519,-84.33886,1,0
123441,42.39985,-71.25809,1,0
123442,25.77657,-80.19431,1,0
123446,47.83199,-122.26733,1,1
123447,40.56184,-74.55387,1,1
123448,38.58896,-121.55108,0,1
123449,38.29376,-112.65155,0,1
123450,27.02385,-82.04687,0,1
123451,35.11367,-89.89435,1,0
123452,35.20511,-89.80170,1,0
123453,38.74204,-108.07185,0,1
123454,40.81142,-77.83007,1,0
123455,31.84261,-106.54835,1,0
123456,31.76693,-106.42647,1,0
123458,31.76652,-106.42688,1,0
123459,31.76701,-106.44475,1,0
123460,31.75320,-106.37312,1,0
123462,42.36596,-71.10630,1,0
123463,42.36591,-71.10557,1,0
123464,42.04933,-88.10375,1,1
123466,42.63820,-71.34109,1,0
123467,39.47601,-106.05267,1,0
123468,44.28283,-73.97930,1,0
123470,40.71733,-111.88879,1,0
123471,40.71718,-111.88953,1,0
123472,34.84532,-86.63155,1,0
123473,47.11697,-122.56854,1,0
123478,30.22012,-97.84141,1,0
123479,47.05966,-122.77201,0,1
123480,39.25554,-112.11670,0,1
123481,38.10310,-122.57100,0,1
123482,35.52794,-108.76895,0,1
123483,31.96980,-110.31471,0,1
123484,31.04012,-104.82397,0,1
123485,25.78512,-80.36600,1,1
123507,33.30564,-111.88712,1,0
123509,37.41810,-122.14215,1,0
123510,35.23026,-80.83963,1,0
123512,33.61588,-117.87206,1,0
123516,32.71752,-117.15790,1,0
123534,39.65900,-80.01381,0,1
123535,33.88732,-84.34570,1,0
123536,33.87066,-84.33395,1,0
123537,42.64401,-71.31046,1,0
123539,42.64395,-71.31040,1,0
123540,42.64425,-71.31055,1,0
123544,47.75967,-122.25090,1,0
123545,47.44461,-122.21284,1,0
123546,47.44497,-122.21298,1,0
123547,36.40032,-83.01848,1,0
123549,43.09820,-73.78374,1,0
123550,43.09519,-73.78238,1,0
123551,40.85570,-73.19783,1,0
123552,43.09865,-73.78922,1,0
123553,42.63723,-83.19378,1,0
123554,21.30844,-157.85335,1,0
123555,39.92785,-82.83405,1,0
123556,41.85108,-87.62047,1,0
123557,40.78208,-89.60650,1,0
123558,36.15065,-95.98982,1,0
123559,41.55910,-72.65018,1,0
123560,37.33833,-121.87952,1,0
123565,38.86913,-77.14350,1,0
123567,47.62397,-122.33770,1,0
123568,36.83612,-119.87031,1,0
123569,40.06234,-76.33796,1,0
123571,39.85777,-105.03727,1,0
123583,36.05927,-79.86951,1,0
123584,30.14307,-97.79395,0,1
123585,39.21082,-76.84696,1,0
123586,46.75715,-88.45581,1,0
123587,44.77296,-93.27982,1,0
123589,46.72753,-94.40876,1,0
123590,26.08299,-97.16490,1,0
123591,44.77462,-93.27745,1,0
123595,43.07870,-73.78122,1,0
123596,40.01621,-105.23358,1,0
123602,41.60305,-84.40860,0,1
123603,43.05158,-76.15721,1,0
123606,34.93639,-89.99162,1,0
123607,44.11314,-72.85528,1,0
123608,44.10881,-72.81917,1,0
123609,36.50224,-120.32770,1,0
123610,43.11342,-75.58876,1,0
123613,39.64232,-106.51907,1,0
123614,33.86154,-84.31521,1,0
123615,33.89689,-84.32780,1,0
123616,33.89818,-84.32967,1,0
123617,33.87508,-84.32619,1,0
123618,44.77455,-93.27960,1,0
123620,30.45076,-97.74928,1,0
123624,41.95049,-87.64977,1,0
123625,44.02310,-92.46212,1,0
123626,39.95851,-82.98922,1,0
123627,42.09639,-79.24562,0,1
123628,41.22151,-111.96429,1,0
123629,33.23303,-111.83807,1,0
123633,34.24566,-118.42093,0,1
123637,39.86280,-84.09999,0,1
123638,30.89499,-102.90741,0,1
123639,46.82480,-100.77638,1,0
123640,44.22270,-88.49725,1,0
123641,39.28223,-76.61282,1,0
123642,39.32047,-76.62106,1,0
123644,39.26835,-76.59925,1,0
123645,42.15900,-72.58600,1,0
123646,43.08600,-70.74200,1,0
123647,43.26500,-70.90600,1,1
123651,35.20318,-80.65580,1,0
123652,28.78967,-81.63346,1,0
123653,42.64320,-71.30720,1,0
123654,42.44345,-76.47946,1,0
123655,42.38161,-73.63922,1,0
123656,32.86744,-117.21207,1,0
123657,30.31798,-95.47575,1,0
123658,34.25935,-118.43287,1,0
123660,33.99421,-118.45171,0,1
123661,40.00555,-86.12473,1,0
123662,40.57067,-111.89629,1,1
123664,40.03693,-107.91243,1,0
123665,41.11209,-74.13656,1,0
123666,40.03694,-107.91235,0,1
123667,46.60042,-94.31577,1,0
123669,36.15134,-95.99303,1,0
123670,40.99445,-73.88266,1,0
123671,48.13951,-122.18462,1,0
123672,41.63300,-85.04589,1,0
123674,32.78956,-96.80552,1,0
123675,32.78919,-96.80675,1,0
123676,31.07575,-97.41616,1,0
123685,47.54414,-116.18540,0,1
123686,38.31849,-104.61373,0,1
123687,31.97452,-102.07257,0,1
123688,28.36139,-80.79314,0,1
123690,43.11373,-75.59202,1,0
123691,34.76879,-84.96706,1,0
123709,45.52151,-123.06805,1,1
123737,32.84608,-96.71198,1,0
123768,45.71181,-121.53991,0,1
123769,40.05353,-78.51045,0,1
123770,36.05707,-79.08008,0,1
123772,36.03322,-115.03524,1,0
123773,32.76936,-117.16492,1,0
123817,41.03220,-73.78709,1,1
123918,33.98275,-117.37262,1,0
123919,33.97967,-117.37105,1,0
123920,33.97674,-117.38493,1,0
123921,33.94491,-117.29879,1,0
123922,33.92766,-117.41276,1,0
123923,33.93044,-117.40019,1,0
123924,33.93759,-117.17470,1,0
123925,33.93693,-117.17599,1,0
123926,33.93589,-117.17596,1,0
123927,33.48020,-117.10342,1,0
123928,33.66742,-117.32771,1,0
123929,33.65528,-117.30031,1,0
123930,33.55051,-117.19410,1,0
123931,33.68478,-117.15666,1,0
123933,33.59439,-117.24114,1,0
123934,33.88495,-117.56517,1,0
123935,41.04611,-73.54218,1,0
123940,41.10428,-73.41896,1,0
123989,33.45908,-117.65207,0,1
123990,37.93595,-122.34396,0,1
124057,47.36098,-122.11021,1,1
124060,40.71446,-74.01098,1,0
124137,41.60599,-84.40672,0,1
124139,38.85980,-77.04370,1,0
124140,40.75677,-73.96748,1,0
124141,40.76843,-73.98403,1,0
124142,40.74528,-73.99142,1,0
124143,40.74107,-73.97579,1,0
124144,40.72970,-73.99157,1,0
124145,40.75922,-73.99270,1,0
124146,40.76466,-73.97610,1,0
124147,40.73754,-74.00983,1,0
124148,40.71064,-74.00620,1,0
124149,40.75868,-73.98135,1,0
124233,28.65922,-81.20293,1,1
124234,27.88380,-82.81203,1,0
124235,40.85852,-111.90294,0,1
124236,29.72850,-84.98534,1,0
124240,41.65984,-81.37651,0,1
124241,38.64967,-121.38488,0,1
124242,36.01036,-104.70736,0,1
124243,28.13091,-82.36635,0,1
124345,41.71409,-72.60829,0,1
124346,37.90244,-122.52535,0,1
124347,34.18896,-118.31903,1,0
124348,33.86981,-112.15406,0,1
124349,25.11364,-80.42166,0,1
124448,36.80953,-119.84893,1,1
124549,38.93664,-104.81441,1,0
124550,43.04532,-88.04131,1,0
124561,40.52209,-105.00146,1,0
124562,44.42392,-73.21236,1,0
124563,35.50344,-82.52405,1,0
124564,38.33283,-104.70775,1,0
124565,36.38999,-105.58174,1,0
124566,43.89860,-103.48498,1,0
124568,43.89860,-103.48498,1,0
124569,41.30501,-72.92274,1,0
124571,32.77985,-96.79450,1,0
124683,48.09546,-122.18690,0,1
124684,46.13988,-122.90126,0,1
124685,41.42689,-82.07973,0,1
124686,29.76944,-95.17644,0,1
124690,40.76821,-73.98948,1,0
124691,33.86673,-118.06382,1,0
124693,44.95067,-123.04865,1,0
124694,41.89279,-87.63173,1,0
124695,41.76182,-88.30833,1,0
124830,30.48084,-90.46279,0,1
124831,40.78487,-73.94853,1,0
124832,40.77520,-73.95030,1,0
124833,40.76462,-73.96223,1,0
124835,37.78647,-122.40977,1,0
124974,40.18600,-79.81747,0,1
124975,39.73310,-105.15458,0,1
124976,30.70670,-101.20571,0,1
124977,35.76941,-105.94506,1,0
124983,33.64245,-111.97645,1,0
124984,34.28764,-119.15184,1,0
124986,29.98594,-95.31859,1,0
125122,32.69946,-117.10189,0,1
125123,34.18314,-118.32497,1,0
125124,34.98552,-118.94208,1,0
125125,37.87066,-122.07444,1,0
125126,37.40056,-122.07115,1,0
125128,37.87289,-122.27128,1,0
125130,37.38194,-122.11446,1,0
125131,37.86250,-122.06712,1,0
125132,37.87502,-122.07719,1,0
125133,37.36576,-122.01864,1,0
125134,37.32581,-122.06858,1,0
125136,37.42408,-122.20019,1,0
125138,37.42140,-121.97829,1,0
125139,35.29555,-80.75655,0,1
125140,39.64051,-106.52196,1,0
125141,40.50265,-106.85575,1,0
125142,40.51081,-107.52229,1,0
125144,44.60449,-69.33001,1,0
125145,38.61130,-106.51237,1,0
125146,40.52052,-104.97687,1,0
125147,38.99612,-105.05477,1,0
125148,36.75887,-119.77961,1,0
125149,37.63417,-104.78603,1,0
125150,39.34742,-85.47901,1,0
125299,33.97497,-84.22286,1,0
125300,34.19925,-118.34486,1,0
125302,28.27082,-81.65945,1,0
125445,39.70932,-75.56265,0,1
125446,38.74781,-112.08631,0,1
125591,33.33741,-111.75687,0,1
125756,40.91143,-73.78138,0,1
125757,34.05437,-118.24073,1,0
125759,28.92912,-81.22210,1,0
125760,34.18859,-118.32651,0,1
125761,43.96604,-121.34322,1,0
125762,34.08913,-118.34221,1,0
